optimizer,lr,seed,fold,n_train,n_val,total_epochs,best_epoch,train_loss_final,val_loss_final,train_acc_final,val_acc_final,macro_precision,macro_recall,macro_f1,weighted_f1,time_seconds,precision_0,recall_0,f1_0,precision_1,recall_1,f1_1,precision_2,recall_2,f1_2,precision_3,recall_3,f1_3,precision_4,recall_4,f1_4,precision_5,recall_5,f1_5,precision_6,recall_6,f1_6,precision_7,recall_7,f1_7,precision_8,recall_8,f1_8,precision_9,recall_9,f1_9
adam,0.0001,99,1,9958.0,2491.0,70.0,16.0,7.376758314894285e-06,0.3611968991550784,1.0,0.9590525893215576,0.8610347957542492,0.8481123347225245,0.8537923972612498,0.9588931794123254,10.1125750541687,0.979933110367893,0.9898648648648648,0.984873949579832,0.9821428571428572,0.9792284866468842,0.9806835066864784,0.9248366013071896,0.9496644295302014,0.9370860927152318,0.9666666666666668,0.9446254071661238,0.9555189456342668,0.962457337883959,0.9657534246575342,0.964102564102564,0.9333333333333332,0.7777777777777778,0.8484848484848485,0.9663299663299664,0.9695945945945946,0.9679595278246208,0.9290123456790124,0.9616613418530352,0.9450549450549453,0.0,0.0,0.0,0.9656357388316152,0.9429530201342282,0.9541595925297114
adam,0.0001,99,2,9960.0,2489.0,70.0,16.0,7.146808774330834e-06,0.3475075312597788,1.0,0.9537967055042186,0.8541212721981575,0.8391239696772196,0.8454835249297741,0.9533977032804476,10.111819982528688,0.956953642384106,0.9763513513513512,0.9665551839464884,0.9880597014925372,0.9821958456973294,0.9851190476190476,0.9450171821305842,0.9228187919463088,0.933786078098472,0.953020134228188,0.9281045751633988,0.9403973509933774,0.958904109589041,0.958904109589041,0.958904109589041,0.9069767441860463,0.7222222222222222,0.8041237113402061,0.9477124183006536,0.9797297297297296,0.9634551495016612,0.9380804953560372,0.9680511182108626,0.9528301886792452,0.0,0.0,0.0,0.9464882943143812,0.9528619528619529,0.9496644295302014
adam,0.0001,99,3,9960.0,2489.0,70.0,18.0,6.018422664127066e-06,0.2431104346730661,1.0,0.96544797107272,0.8628159254247365,0.8653631730411018,0.8640118588930651,0.965442896333506,10.250294923782349,0.9666666666666668,0.9797297297297296,0.9731543624161074,0.9824046920821116,0.9940652818991098,0.9882005899705014,0.9658703071672357,0.9496644295302014,0.957698815566836,0.9700996677740864,0.954248366013072,0.9621087314662274,0.9466666666666668,0.9726027397260274,0.9594594594594594,0.8928571428571429,0.925925925925926,0.9090909090909092,0.9863013698630136,0.972972972972973,0.979591836734694,0.9616613418530352,0.9616613418530352,0.9616613418530352,0.0,0.0,0.0,0.955631399317406,0.9427609427609428,0.9491525423728814
adam,0.0001,99,4,9962.0,2487.0,70.0,16.0,5.594190025639265e-06,0.3234290633355865,1.0,0.9517490952955368,0.8454840011484326,0.8479798449693371,0.8466728765146374,0.9517684413865728,10.5525221824646,0.96,0.972972972972973,0.9664429530201344,0.9852507374631267,0.9910979228486648,0.9881656804733728,0.9496644295302014,0.9528619528619529,0.9512605042016806,0.9435215946843852,0.9281045751633988,0.9357495881383856,0.9326599326599326,0.9486301369863014,0.9405772495755518,0.8214285714285714,0.8518518518518519,0.8363636363636364,0.9591836734693876,0.9559322033898304,0.9575551782682512,0.9673202614379084,0.9456869009584664,0.9563812600969304,0.0,0.0,0.0,0.9358108108108107,0.9326599326599326,0.9342327150084316
adam,0.0005,42,0,9956.0,2493.0,70.0,4.0,2.9938853972822313e-08,0.3857124747528488,1.0,0.9634977938227036,0.8559384916100692,0.8594814551367499,0.8575401864763696,0.9634842585655008,10.41761302947998,0.9667774086378738,0.983108108108108,0.9748743718592964,0.9823008849557522,0.9881305637982196,0.985207100591716,0.9543973941368078,0.9832214765100672,0.968595041322314,0.9691780821917808,0.9218241042345277,0.9449081803005008,0.9427609427609428,0.958904109589041,0.9507640067911716,0.8275862068965517,0.8727272727272727,0.8495575221238938,0.9828767123287672,0.9695945945945946,0.9761904761904762,0.9746031746031746,0.9777070063694268,0.9761526232114468,0.0,0.0,0.0,0.958904109589041,0.9395973154362416,0.9491525423728814
adam,0.0005,42,1,9958.0,2491.0,70.0,3.0,2.6576159146889142e-08,0.4629740414692463,1.0,0.9602569249297472,0.8538979100120135,0.8549981380309758,0.854423283449308,0.960259102768894,10.140495777130129,0.9697986577181208,0.9763513513513512,0.9730639730639732,0.9792899408284024,0.9821958456973294,0.9807407407407408,0.9629629629629628,0.959731543624161,0.961344537815126,0.9671052631578948,0.9576547231270358,0.962356792144026,0.9548611111111112,0.9417808219178082,0.9482758620689656,0.8363636363636363,0.8518518518518519,0.8440366972477065,0.9694915254237289,0.9662162162162162,0.9678510998307952,0.9529780564263324,0.9712460063897764,0.9620253164556962,0.0,0.0,0.0,0.9461279461279462,0.9429530201342282,0.9445378151260504
adam,0.0005,42,2,9960.0,2489.0,70.0,6.0,2.8759619551095628e-08,0.3602718176143372,1.0,0.9574126155082362,0.8511510023107272,0.8512395457259725,0.8511608809110587,0.9574403722111164,10.290043115615845,0.9763513513513512,0.9763513513513512,0.9763513513513512,0.9910714285714286,0.9881305637982196,0.9895988112927192,0.9471947194719472,0.9630872483221476,0.9550748752079866,0.9732441471571908,0.9509803921568628,0.9619834710743802,0.9391891891891893,0.952054794520548,0.9455782312925172,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.9695945945945946,0.9695945945945946,0.9695945945945946,0.9512987012987012,0.9361022364217252,0.9436392914653784,0.0,0.0,0.0,0.9302325581395348,0.9427609427609428,0.9364548494983278
adam,0.0005,42,3,9960.0,2489.0,70.0,4.0,2.462960404440932e-08,0.3784416343630716,1.0,0.9602249899558056,0.8618249707415743,0.8503570897566531,0.8554554234859081,0.9600175349340068,10.259379863739014,0.9572368421052632,0.983108108108108,0.97,0.9910979228486648,0.9910979228486648,0.9910979228486648,0.9550173010380624,0.9261744966442952,0.9403747870528107,0.9367088607594936,0.9673202614379084,0.9517684887459807,0.972027972027972,0.952054794520548,0.9619377162629758,0.9347826086956522,0.7962962962962963,0.8599999999999999,0.9634551495016612,0.9797297297297296,0.9715242881072026,0.9585987261146496,0.9616613418530352,0.9601275917065392,0.0,0.0,0.0,0.9493243243243245,0.9461279461279462,0.9477234401349072
adam,0.0005,42,4,9962.0,2487.0,70.0,5.0,2.1988890282470945e-07,0.2906160487438952,1.0,0.9613992762364294,0.86181824652103,0.8559515487656002,0.858656874983194,0.9613556789085032,10.176517009735107,0.9863013698630136,0.972972972972973,0.979591836734694,0.9823008849557522,0.9881305637982196,0.985207100591716,0.9649122807017544,0.925925925925926,0.9450171821305842,0.9305993690851736,0.9640522875816994,0.9470304975922952,0.9491525423728814,0.958904109589041,0.9540034071550256,0.92,0.8518518518518519,0.8846153846153846,0.9761904761904762,0.9728813559322034,0.9745331069609506,0.967741935483871,0.9584664536741214,0.9630818619582664,0.0,0.0,0.0,0.940983606557377,0.9663299663299664,0.9534883720930232
adam,0.0005,7,0,9956.0,2493.0,70.0,3.0,2.2318384738443855e-05,0.3190176499878129,1.0,0.954271961492178,0.8528260518154136,0.8382835797104017,0.8445335573756326,0.9538405429815048,10.305262804031372,0.9566666666666668,0.9695945945945946,0.9630872483221476,0.9708454810495628,0.9881305637982196,0.9794117647058824,0.9429530201342282,0.9429530201342282,0.9429530201342282,0.9512987012987012,0.9543973941368078,0.9528455284552846,0.9547038327526132,0.9383561643835616,0.9464594127806564,0.8863636363636364,0.7090909090909091,0.7878787878787878,0.9563758389261744,0.9628378378378378,0.9595959595959596,0.9532710280373832,0.9745222929936306,0.9637795275590552,0.0,0.0,0.0,0.95578231292517,0.9429530201342282,0.9493243243243245
adam,0.0005,7,1,9958.0,2491.0,70.0,6.0,2.8343486725619053e-08,0.2718077377876976,1.0,0.9634684865515856,0.8683820068990038,0.8609181618802086,0.8643816890262597,0.963410191602956,10.217016220092772,0.9831649831649832,0.9864864864864864,0.984822934232715,0.9706744868035192,0.9821958456973294,0.9764011799410032,0.952542372881356,0.9429530201342282,0.9477234401349074,0.9633333333333334,0.9413680781758956,0.9522240527182866,0.9401993355481728,0.9691780821917808,0.954468802698145,0.979591836734694,0.8888888888888888,0.9320388349514565,0.976510067114094,0.983108108108108,0.9797979797979798,0.9676375404530744,0.9552715654952076,0.9614147909967844,0.0,0.0,0.0,0.9501661129568106,0.959731543624161,0.9549248747913188
adam,0.0005,7,2,9960.0,2489.0,70.0,4.0,2.7546447439343543e-08,0.452534437329974,1.0,0.952591402169546,0.8485789820098549,0.8395120259728344,0.8435544962466706,0.952282554156129,10.168391227722168,0.9664429530201344,0.972972972972973,0.9696969696969696,0.9823529411764704,0.9910979228486648,0.9867060561299852,0.956081081081081,0.9496644295302014,0.9528619528619529,0.96,0.9411764705882352,0.9504950495049505,0.9453924914675768,0.9486301369863014,0.947008547008547,0.851063829787234,0.7407407407407407,0.7920792079207921,0.9478827361563518,0.983108108108108,0.965174129353234,0.9256965944272446,0.9552715654952076,0.940251572327044,0.0,0.0,0.0,0.950877192982456,0.9124579124579124,0.9312714776632302
adam,0.0005,7,3,9960.0,2489.0,70.0,4.0,2.8301632719455852e-08,0.3850534470163215,1.0,0.9618320610687024,0.8634303648662212,0.854941239972038,0.8588219260023008,0.9617452185677384,10.148229122161863,0.9602649006622516,0.9797297297297296,0.9698996655518396,0.9793510324483776,0.9851632047477744,0.9822485207100592,0.9407894736842104,0.959731543624161,0.9501661129568106,0.9636963696369636,0.954248366013072,0.9589490968801314,0.9623287671232876,0.9623287671232876,0.9623287671232876,0.9375,0.8333333333333334,0.8823529411764706,0.9728813559322034,0.9695945945945946,0.9712351945854484,0.976897689768977,0.9456869009584664,0.961038961038961,0.0,0.0,0.0,0.9405940594059404,0.9595959595959596,0.95
adam,0.0005,7,4,9962.0,2487.0,70.0,4.0,2.8150125254736653e-08,0.382661201392173,1.0,0.9585846401286692,0.8497669376111642,0.8566666725579157,0.852948057709592,0.9587615090980118,10.102611064910889,0.9727891156462584,0.9662162162162162,0.9694915254237289,0.990990990990991,0.9792284866468842,0.9850746268656716,0.9366666666666666,0.9461279461279462,0.9413735343383584,0.954248366013072,0.954248366013072,0.954248366013072,0.965034965034965,0.9452054794520548,0.9550173010380624,0.8,0.8888888888888888,0.8421052631578948,0.9689655172413794,0.952542372881356,0.9606837606837608,0.9650793650793652,0.9712460063897764,0.9681528662420382,0.0,0.0,0.0,0.943894389438944,0.9629629629629628,0.9533333333333334
adam,0.0005,13,0,9956.0,2493.0,70.0,4.0,1.4057355342218977e-07,0.3794310379366935,1.0,0.958684316085038,0.8538063821513845,0.8527016526982573,0.8531603806118161,0.9586325617375554,10.292704820632936,0.9632107023411371,0.972972972972973,0.9680672268907564,0.9850746268656716,0.9792284866468842,0.982142857142857,0.935064935064935,0.9664429530201344,0.9504950495049505,0.9531772575250836,0.9283387622149836,0.9405940594059404,0.946843853820598,0.976027397260274,0.9612141652613828,0.8518518518518519,0.8363636363636363,0.8440366972477065,0.976271186440678,0.972972972972973,0.9746192893401016,0.967948717948718,0.961783439490446,0.9648562300319488,0.0,0.0,0.0,0.9586206896551724,0.9328859060402684,0.9455782312925172
adam,0.0005,13,1,9958.0,2491.0,70.0,4.0,1.0461237140665538e-06,0.3569188383310543,1.0,0.9622641509433962,0.8591021982463672,0.8551810837149579,0.8570523367441693,0.9621546476992194,10.764452695846558,0.9702970297029704,0.9932432432432432,0.9816360601001668,0.9822485207100592,0.9851632047477744,0.9837037037037036,0.9627118644067796,0.953020134228188,0.9578414839797638,0.9575163398692812,0.9543973941368078,0.9559543230016312,0.952054794520548,0.952054794520548,0.952054794520548,0.8823529411764706,0.8333333333333334,0.8571428571428571,0.9663299663299664,0.9695945945945946,0.9679595278246208,0.964968152866242,0.9680511182108626,0.9665071770334928,0.0,0.0,0.0,0.952542372881356,0.9429530201342282,0.9477234401349074
adam,0.0005,13,2,9960.0,2489.0,70.0,6.0,2.8787231365773522e-08,0.3477123367606721,1.0,0.959019686621133,0.8545476902395166,0.8494492126417992,0.8518072588636223,0.958865077071069,10.724601030349731,0.9761904761904762,0.9695945945945946,0.9728813559322034,0.9910714285714286,0.9881305637982196,0.9895988112927192,0.9583333333333334,0.9261744966442952,0.9419795221843004,0.9504950495049505,0.9411764705882352,0.9458128078817734,0.9563758389261744,0.976027397260274,0.9661016949152542,0.86,0.7962962962962963,0.826923076923077,0.9475409836065574,0.9763513513513512,0.9617304492512478,0.9559748427672956,0.9712460063897764,0.9635499207606972,0.0,0.0,0.0,0.9494949494949496,0.9494949494949496,0.9494949494949496
adam,0.0005,13,3,9960.0,2489.0,70.0,3.0,2.7191133602406816e-08,0.4130780782896418,1.0,0.9574126155082362,0.8516977585848704,0.8465880844750648,0.8489982778708814,0.9573309737713128,10.52488112449646,0.9828767123287672,0.9695945945945946,0.9761904761904762,0.9851190476190476,0.9821958456973294,0.9836552748885588,0.9627118644067796,0.953020134228188,0.9578414839797638,0.9576547231270358,0.9607843137254902,0.9592169657422512,0.9448275862068966,0.9383561643835616,0.9415807560137458,0.84,0.7777777777777778,0.8076923076923077,0.9731543624161074,0.9797297297297296,0.9764309764309764,0.9465408805031448,0.9616613418530352,0.9540412044374008,0.0,0.0,0.0,0.924092409240924,0.9427609427609428,0.9333333333333332
adam,0.0005,13,4,9962.0,2487.0,70.0,2.0,4.094772509423652e-06,0.3226564535299939,1.0,0.964616003216727,0.8601952499698784,0.8585307302506535,0.8593184167369629,0.964558547940785,10.396674156188965,0.9759450171821306,0.9594594594594594,0.9676320272572404,0.9682080924855492,0.9940652818991098,0.9809663250366032,0.9727891156462584,0.9629629629629628,0.9678510998307952,0.9703947368421052,0.9640522875816994,0.9672131147540984,0.9618055555555556,0.9486301369863014,0.9551724137931036,0.8679245283018868,0.8518518518518519,0.8598130841121496,0.9665551839464884,0.9796610169491524,0.9730639730639732,0.9585987261146496,0.9616613418530352,0.9601275917065392,0.0,0.0,0.0,0.959731543624161,0.9629629629629628,0.961344537815126
adam,0.0005,21,0,9956.0,2493.0,70.0,6.0,2.680097964303405e-08,0.2933506402136904,1.0,0.9651022864019254,0.8678219323662274,0.857802648018958,0.8623840554200024,0.9649909502515104,10.290039777755736,0.9732441471571908,0.983108108108108,0.9781512605042018,0.9793510324483776,0.9851632047477744,0.9822485207100592,0.9667774086378738,0.976510067114094,0.9716193656093488,0.9702970297029704,0.9576547231270358,0.9639344262295082,0.9453924914675768,0.9486301369863014,0.947008547008547,0.9583333333333334,0.8363636363636363,0.8932038834951457,0.9761904761904762,0.9695945945945946,0.9728813559322034,0.9621451104100948,0.9713375796178344,0.9667194928684628,0.0,0.0,0.0,0.9464882943143812,0.9496644295302014,0.948073701842546
adam,0.0005,21,1,9958.0,2491.0,70.0,4.0,3.0898229250463507e-08,0.3803867018785505,1.0,0.9602569249297472,0.8567449179567873,0.8473557711289873,0.8516026782419062,0.9600054248357284,10.214165925979614,0.9540983606557376,0.983108108108108,0.9683860232945092,0.9736842105263158,0.9881305637982196,0.9808541973490428,0.9659863945578232,0.953020134228188,0.9594594594594594,0.9638157894736842,0.9543973941368078,0.9590834697217676,0.9652777777777778,0.952054794520548,0.9586206896551724,0.8723404255319149,0.7592592592592593,0.8118811881188118,0.9693877551020408,0.9628378378378378,0.9661016949152542,0.9501557632398754,0.97444089456869,0.9621451104100944,0.0,0.0,0.0,0.9527027027027029,0.9463087248322148,0.9494949494949496
adam,0.0005,21,2,9960.0,2489.0,70.0,5.0,2.5904356691983625e-08,0.456959034904241,1.0,0.9558055443953396,0.853545047136493,0.8483603521732388,0.8507905870486336,0.9557041917925648,10.270624160766602,0.9665551839464884,0.9763513513513512,0.9714285714285714,0.9793510324483776,0.9851632047477744,0.9822485207100592,0.945945945945946,0.9395973154362416,0.9427609427609428,0.9537953795379538,0.9444444444444444,0.949096880131363,0.9297658862876256,0.952054794520548,0.9407783417935702,0.88,0.8148148148148148,0.8461538461538461,0.956810631229236,0.972972972972973,0.9648241206030151,0.970684039087948,0.952076677316294,0.9612903225806452,0.0,0.0,0.0,0.952542372881356,0.9461279461279462,0.9493243243243242
adam,0.0005,21,3,9960.0,2489.0,70.0,6.0,2.717750576939587e-08,0.3283986184682383,1.0,0.9682603455202892,0.8675122358196529,0.8647373605238353,0.8660832564741533,0.9682438637572416,10.30153775215149,0.9732441471571908,0.983108108108108,0.9781512605042018,0.988095238095238,0.9851632047477744,0.986627043090639,0.956810631229236,0.9664429530201344,0.9616026711185308,0.954248366013072,0.954248366013072,0.954248366013072,0.9590443686006824,0.9623287671232876,0.9606837606837606,0.9230769230769232,0.8888888888888888,0.9056603773584906,0.9863481228668942,0.9763513513513512,0.9813242784380304,0.9681528662420382,0.9712460063897764,0.9696969696969696,0.0,0.0,0.0,0.9661016949152542,0.9595959595959596,0.962837837837838
adam,0.0005,21,4,9962.0,2487.0,70.0,4.0,2.859092889583021e-08,0.3353604206163716,1.0,0.9634097305991154,0.8558636927064536,0.8545061222911601,0.8551389512235625,0.9633489752368064,10.209574222564695,0.976510067114094,0.983108108108108,0.9797979797979798,0.985207100591716,0.9881305637982196,0.9866666666666668,0.9656357388316152,0.9461279461279462,0.95578231292517,0.9490445859872612,0.9738562091503268,0.9612903225806452,0.9489795918367347,0.9554794520547946,0.9522184300341298,0.8301886792452831,0.8148148148148148,0.8224299065420562,0.979591836734694,0.976271186440678,0.9779286926994908,0.9681528662420382,0.9712460063897764,0.9696969696969696,0.0,0.0,0.0,0.9553264604810996,0.936026936026936,0.945578231292517
adam,0.0005,99,0,9956.0,2493.0,70.0,5.0,2.9375131398529018e-06,0.2954690584068419,1.0,0.9651022864019254,0.8590057996295893,0.8561596647265892,0.8575022781462319,0.965022859215224,10.172537088394163,0.9798657718120806,0.9864864864864864,0.9831649831649832,0.9794117647058824,0.9881305637982196,0.983751846381093,0.9796610169491524,0.9697986577181208,0.9747048903878583,0.952076677316294,0.970684039087948,0.9612903225806452,0.9683098591549296,0.9417808219178082,0.954861111111111,0.8490566037735849,0.8181818181818182,0.8333333333333334,0.9828178694158076,0.9662162162162162,0.9744463373083476,0.9626168224299064,0.9840764331210192,0.973228346456693,0.0,0.0,0.0,0.9362416107382552,0.9362416107382552,0.9362416107382552
adam,0.0005,99,1,9958.0,2491.0,70.0,3.0,1.0182712903862344e-06,0.3617719994533913,1.0,0.963067041348856,0.8627249630029528,0.8530353957902786,0.85740534250921,0.9629691007470648,10.096771240234377,0.9832214765100672,0.9898648648648648,0.9865319865319864,0.9879518072289156,0.973293768545994,0.9805680119581464,0.9255663430420712,0.959731543624161,0.942339373970346,0.9636963696369636,0.9511400651465798,0.9573770491803276,0.9658703071672357,0.9691780821917808,0.9675213675213676,0.9148936170212766,0.7962962962962963,0.8514851485148516,0.9696969696969696,0.972972972972973,0.9713322091062394,0.94375,0.9648562300319488,0.9541864139020536,0.0,0.0,0.0,0.9726027397260274,0.953020134228188,0.9627118644067796
adam,0.0005,99,2,9960.0,2489.0,70.0,5.0,2.26291644825262e-07,0.3595558011306577,1.0,0.9602249899558056,0.8617964149765556,0.8489019047474491,0.8545898616053057,0.960011254187922,10.08020305633545,0.9728813559322034,0.9695945945945946,0.9712351945854484,0.9851632047477744,0.9851632047477744,0.9851632047477744,0.9522184300341296,0.9362416107382552,0.9441624365482232,0.9511400651465798,0.954248366013072,0.9526916802610114,0.972027972027972,0.952054794520548,0.9619377162629758,0.9333333333333332,0.7777777777777778,0.8484848484848485,0.9602649006622516,0.9797297297297296,0.9698996655518396,0.9470404984423676,0.9712460063897764,0.9589905362776026,0.0,0.0,0.0,0.943894389438944,0.9629629629629628,0.9533333333333334
adam,0.0005,99,3,9960.0,2489.0,70.0,3.0,2.7191747288169527e-08,0.2985072426192627,1.0,0.9662515066291684,0.8662152380375053,0.866064833319764,0.8660954452445522,0.96623671931775,10.083662986755373,0.97,0.983108108108108,0.976510067114094,0.97953216374269,0.9940652818991098,0.9867452135493374,0.9562289562289562,0.953020134228188,0.9546218487394958,0.97,0.9509803921568628,0.9603960396039604,0.9498327759197324,0.9726027397260274,0.9610829103214892,0.925925925925926,0.925925925925926,0.925925925925926,0.996551724137931,0.9763513513513512,0.986348122866894,0.9615384615384616,0.9584664536741214,0.96,0.0,0.0,0.0,0.952542372881356,0.9461279461279462,0.9493243243243242
adam,0.0005,99,4,9962.0,2487.0,70.0,5.0,2.46302788562566e-08,0.4125951082440747,1.0,0.9565741857659832,0.8549293908142992,0.855008501053622,0.8549226875388996,0.956559653092074,10.10285186767578,0.9570957095709572,0.9797297297297296,0.968280467445743,0.9881656804733728,0.9910979228486648,0.9896296296296296,0.9498327759197324,0.9562289562289562,0.953020134228188,0.9531772575250836,0.931372549019608,0.9421487603305784,0.9486301369863014,0.9486301369863014,0.9486301369863014,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9591836734693876,0.9559322033898304,0.9575551782682512,0.9738562091503268,0.952076677316294,0.962843295638126,0.0,0.0,0.0,0.9304635761589404,0.9461279461279462,0.9382303839732888
adam,0.001,42,0,9956.0,2493.0,70.0,4.0,9.716707180034197e-08,0.3638324640941397,1.0,0.9671079021259528,0.8638447510376764,0.862454611242574,0.8630355241425663,0.967023886861044,10.109256029129028,0.976510067114094,0.983108108108108,0.9797979797979798,0.9910714285714286,0.9881305637982196,0.9895988112927192,0.9485530546623794,0.9899328859060402,0.9688013136288998,0.9628378378378378,0.9283387622149836,0.945273631840796,0.9623287671232876,0.9623287671232876,0.9623287671232876,0.8888888888888888,0.8727272727272727,0.8807339449541284,0.9828767123287672,0.9695945945945946,0.9761904761904762,0.9596273291925466,0.9840764331210192,0.9716981132075472,0.0,0.0,0.0,0.9657534246575342,0.9463087248322148,0.9559322033898304
adam,0.001,42,1,9958.0,2491.0,70.0,1.0,3.4355003468932425e-08,0.3899158301584945,1.0,0.9622641509433962,0.8581555228767724,0.8566843426283783,0.8573847261587855,0.9622240517989556,10.067341804504396,0.9665551839464884,0.9763513513513512,0.9714285714285714,0.976470588235294,0.9851632047477744,0.980797636632201,0.959731543624161,0.959731543624161,0.959731543624161,0.9668874172185432,0.9511400651465798,0.9589490968801314,0.965034965034965,0.9452054794520548,0.9550173010380624,0.8679245283018868,0.8518518518518519,0.8598130841121496,0.976271186440678,0.972972972972973,0.9746192893401016,0.9558359621451104,0.9680511182108626,0.961904761904762,0.0,0.0,0.0,0.946843853820598,0.9563758389261744,0.9515859766277128
adam,0.001,42,2,9960.0,2489.0,70.0,2.0,3.8415337731282356e-08,0.3156099835967139,1.0,0.963439132181599,0.8628490149202646,0.8546861770071305,0.8584392866826956,0.9633064422275424,10.143286943435667,0.9798657718120806,0.9864864864864864,0.9831649831649832,0.9910714285714286,0.9881305637982196,0.9895988112927192,0.956810631229236,0.9664429530201344,0.9616026711185308,0.9638157894736842,0.9575163398692812,0.960655737704918,0.9584775086505192,0.9486301369863014,0.953528399311532,0.9166666666666666,0.8148148148148148,0.8627450980392156,0.9570957095709572,0.9797297297297296,0.968280467445743,0.9611650485436892,0.9488817891373802,0.954983922829582,0.0,0.0,0.0,0.9435215946843852,0.9562289562289562,0.9498327759197324
adam,0.001,42,3,9960.0,2489.0,70.0,1.0,2.829740347304673e-08,0.3438867882638333,1.0,0.9642426677380476,0.8620394162262469,0.8537818323281552,0.8575282817371297,0.9640826890822972,10.086304903030396,0.9607843137254902,0.9932432432432432,0.9767441860465116,0.9880597014925372,0.9821958456973294,0.9851190476190476,0.9621993127147768,0.9395973154362416,0.9507640067911716,0.9371069182389936,0.9738562091503268,0.9551282051282052,0.975609756097561,0.958904109589041,0.9671848013816924,0.8958333333333334,0.7962962962962963,0.8431372549019608,0.9829931972789115,0.9763513513513512,0.9796610169491526,0.9620253164556962,0.9712460063897764,0.9666136724960256,0.0,0.0,0.0,0.95578231292517,0.9461279461279462,0.9509306260575296
adam,0.001,42,4,9962.0,2487.0,70.0,3.0,1.1621304325928633e-08,0.308444006095085,1.0,0.9654201849618014,0.8636862673976298,0.8608237914473745,0.862149078054802,0.965384645845534,10.084987878799438,0.9829931972789115,0.9763513513513512,0.9796610169491526,0.985207100591716,0.9881305637982196,0.9866666666666668,0.9719298245614036,0.9326599326599326,0.9518900343642612,0.9451612903225808,0.9575163398692812,0.9512987012987012,0.9466666666666668,0.9726027397260274,0.9594594594594594,0.903846153846154,0.8703703703703703,0.8867924528301887,0.9761092150170648,0.9694915254237289,0.9727891156462584,0.971153846153846,0.9680511182108626,0.9696,0.0,0.0,0.0,0.9537953795379538,0.9730639730639732,0.9633333333333334
adam,0.001,7,0,9956.0,2493.0,70.0,1.0,4.003563223755415e-08,0.3180345766046769,1.0,0.96028880866426,0.8570526689375322,0.8492126074031278,0.8528350576345426,0.9600800876390824,10.690512895584106,0.9634551495016612,0.9797297297297296,0.9715242881072026,0.9709302325581396,0.9910979228486648,0.9809104258443466,0.9629629629629628,0.959731543624161,0.961344537815126,0.9671052631578948,0.9576547231270358,0.962356792144026,0.9482758620689656,0.9417808219178082,0.9450171821305842,0.8775510204081632,0.7818181818181819,0.8269230769230769,0.9595959595959596,0.9628378378378378,0.9612141652613828,0.9745222929936306,0.9745222929936306,0.9745222929936306,0.0,0.0,0.0,0.9461279461279462,0.9429530201342282,0.9445378151260504
adam,0.001,7,1,9958.0,2491.0,70.0,4.0,1.0576062177520702e-08,0.2785662706935267,1.0,0.9710959454034525,0.8746586151821324,0.8702070290505362,0.8723351425483699,0.9710681083848116,10.392229795455933,0.9798657718120806,0.9864864864864864,0.9831649831649832,0.9793510324483776,0.9851632047477744,0.9822485207100592,0.9662162162162162,0.959731543624161,0.962962962962963,0.973421926910299,0.9543973941368078,0.9638157894736842,0.9594594594594594,0.9726027397260274,0.9659863945578232,0.9803921568627452,0.925925925925926,0.9523809523809524,0.9797979797979798,0.983108108108108,0.981450252951096,0.967948717948718,0.9648562300319488,0.9664,0.0,0.0,0.0,0.9601328903654484,0.9697986577181208,0.9649415692821368
adam,0.001,7,2,9960.0,2489.0,70.0,2.0,1.0073205833872973e-08,0.4572304677786343,1.0,0.9550020088388912,0.8502213184238073,0.8400275698100316,0.8444801551157285,0.9546109008260854,10.176403045654297,0.9695945945945946,0.9695945945945946,0.9695945945945946,0.9823529411764704,0.9910979228486648,0.9867060561299852,0.9595959595959596,0.9563758389261744,0.957983193277311,0.9664429530201344,0.9411764705882352,0.95364238410596,0.933774834437086,0.9657534246575342,0.9494949494949496,0.8478260869565217,0.7222222222222222,0.78,0.9575163398692812,0.9898648648648648,0.973421926910299,0.9345794392523364,0.9584664536741214,0.946372239747634,0.0,0.0,0.0,0.950530035335689,0.9057239057239056,0.9275862068965516
adam,0.001,7,3,9960.0,2489.0,70.0,2.0,1.193781988241448e-08,0.3812532456804456,1.0,0.9630373644033748,0.8629741078566168,0.8559700177409164,0.8591716613707187,0.9629603103122142,10.150614976882936,0.9636963696369636,0.9864864864864864,0.9749582637729548,0.9793510324483776,0.9851632047477744,0.9822485207100592,0.943894389438944,0.959731543624161,0.951747088186356,0.9575163398692812,0.9575163398692812,0.9575163398692812,0.9755244755244756,0.9554794520547946,0.9653979238754324,0.9183673469387756,0.8333333333333334,0.8737864077669903,0.9830508474576272,0.9797297297297296,0.9813874788494076,0.9767441860465116,0.939297124600639,0.9576547231270358,0.0,0.0,0.0,0.9315960912052116,0.9629629629629628,0.9470198675496688
