fpr,tpr,threshold
0.00045242044940431306,0.616800920598389,0.982856305578932
0.00045242044940431306,0.61795166858458,0.982769779603539
0.00045242044940431306,0.619102416570771,0.982690652513266
0.00045242044940431306,0.620253164556962,0.9823618207744071
0.00045242044940431306,0.6214039125431531,0.9823418329119372
0.00045242044940431306,0.622554660529344,0.982274389547589
0.00045242044940431306,0.6237054085155351,0.9822152183413846
0.00045242044940431306,0.6248561565017261,0.9821074099997013
0.00045242044940431306,0.6260069044879172,0.9818374610786016
0.0006032272658724174,0.6260069044879172,0.9817955127890788
0.0006032272658724174,0.6271576524741082,0.9811343905318484
0.0006032272658724174,0.6283084004602992,0.9810165762144748
0.0007540340823405218,0.6283084004602992,0.9809681844665562
0.0007540340823405218,0.6294591484464902,0.9808009044109552
0.0007540340823405218,0.6306098964326813,0.9807259993050936
0.0007540340823405218,0.6317606444188723,0.9806969801083462
0.0007540340823405218,0.6329113924050633,0.980689409592606
0.0009048408988086261,0.6329113924050633,0.9804509386474288
0.0009048408988086261,0.6340621403912543,0.980146104269956
0.0009048408988086261,0.6352128883774454,0.979978277922124
0.0009048408988086261,0.6363636363636364,0.9795018984186804
